WIGTOWN,_240,,54.868172,-4.227330,257080,554890,9.90,,2.70,-99,1507.54,15.28,0.00,Q,0.69,W,14.85,274 NEWC,,,0.00
WIGTOWN,_574,,54.747330,-4.372000,247340,541750,26.80,,2.70,-99,1507.46,30.73,0.00,Q,0.04,W,27.74,274 NEWC,,,0.00
WIGTOWN,_432,,54.890839,-4.511170,238960,558020,48.10,,2.70,-99,1501.40,19.00,0.00,Q,0.02,W,13.57,274 NEWC,,,0.00
WIGTOWN,_148,,54.968830,-4.111330,264860,565850,213.20,,2.70,-99,1463.47,25.37,0.00,Q,0.40,W,1.63,274 NEWC,,,0.00
WIGTOWN,_196,,54.841999,-4.200170,258730,551910,17.10,,2.70,-99,1508.22,20.42,0.00,Q,0.14,W,18.62,274 NEWC,,,0.00
WIGTOWN,_431,,54.876339,-4.518330,238440,556430,34.40,,2.70,-99,1503.81,18.41,0.00,Q,0.02,W,14.54,274 NEWC,,,0.00
WIGTOWN,_584,,54.706669,-4.386170,246280,537260,19.20,,2.70,-99,1507.53,31.93,0.00,Q,0.09,W,29.85,274 NEWC,,,0.00
WIGTOWN,_426,,54.841499,-4.553500,236050,552640,50.20,,2.70,-99,1501.72,24.17,0.00,Q,0.20,W,18.69,274 NEWC,,,0.00
WIGTOWN,_459,,54.967499,-4.531830,237950,566590,31.60,,2.70,-99,1510.63,16.60,0.00,Q,0.06,W,13.08,274 NEWC,,,0.00
WIGTOWN,_201,,54.887329,-4.101170,265240,556770,134.70,,2.70,-99,1484.83,29.45,0.00,Q,0.19,W,14.39,274 NEWC,,,0.00
WIGTOWN,_320,,54.947498,-4.217830,257970,563680,39.10,,2.70,-99,1488.95,-1.06,0.00,Q,1.41,W,-4.08,274 NEWC,,,0.00
WIGTOWN,_108,,54.881828,-4.375670,247620,556710,6.50,,2.70,-99,1501.81,7.34,0.00,Q,0.75,W,7.35,274 NEWC,,,0.00
WIGTOWN,_139,,55.004002,-4.177500,260750,569900,118.40,,2.70,-99,1471.43,1.07,0.00,Q,0.29,W,-12.04,265 NEWC,,,0.00
WIGTOWN,_654,,54.824829,-4.709500,225960,551160,11.70,,2.70,-99,1509.79,21.78,0.00,Q,0.37,W,20.83,274 NEWC,,,0.00
WIGTOWN,_581,,54.790001,-4.428500,243870,546620,27.70,,2.70,-99,1507.29,27.20,0.00,Q,0.01,W,24.07,274 NEWC,,,0.00
WIGTOWN,_153,,54.983501,-4.409330,245840,568090,80.70,,2.70,-99,1488.87,8.63,0.00,Q,0.63,W,0.12,274 NEWC,,,0.00
WIGTOWN,_653,,54.831329,-4.747670,223540,551970,12.80,,2.70,-99,1510.42,22.20,0.00,Q,0.14,W,20.89,274 NEWC,,,0.00
WIGTOWN,_498,,54.875332,-4.342330,249730,555930,146.20,,2.70,-99,1478.10,27.29,0.00,Q,0.40,W,11.14,274 NEWC,,,0.00
WIGTOWN,_255,,54.887829,-4.235170,256650,557090,136.20,,2.70,-99,1482.73,27.77,0.00,Q,0.37,W,12.72,274 NEWC,,,0.00
WIGTOWN,_266,,54.877998,-4.364500,248320,556270,92.50,,2.70,-99,1487.33,19.72,0.00,Q,0.86,W,10.11,274 NEWC,,,0.00
WIGTOWN,_435,,54.855171,-4.466500,241690,553950,18.20,,2.70,-99,1505.92,17.33,0.00,Q,0.11,W,15.38,274 NEWC,,,0.00
WIGTOWN,_578,,54.696171,-4.374500,246990,536060,40.20,,2.70,-99,1502.34,34.12,0.00,Q,0.11,W,29.68,274 NEWC,,,0.00
WIGTOWN,_587,,54.734501,-4.532830,236940,540690,51.80,,2.70,-99,1504.05,36.13,0.00,Q,0.09,W,30.36,274 NEWC,,,0.00
WIGTOWN,_556,,54.796829,-4.143000,262250,546780,35.60,,2.70,-99,1505.62,27.38,0.00,Q,0.06,W,23.41,274 NEWC,,,0.00
WIGTOWN,_491,,54.918839,-4.301170,252530,560670,193.70,,2.70,-99,1463.44,23.58,0.00,Q,1.36,W,3.01,274 NEWC,,,0.00
WIGTOWN,_383,,54.970669,-4.510670,239310,566900,24.90,,2.70,-99,1510.38,14.01,0.00,Q,0.11,W,11.30,274 NEWC,,,0.00
WIGTOWN,_300,,54.978668,-4.068500,267630,566870,57.10,,2.70,-99,1497.90,10.78,0.00,Q,0.21,W,4.53,274 NEWC,,,0.00
